Price,Seller,Postcode,LandSize,YearBuilt
532000,Miles,3081,390,1955
460000,Nelson,3081,508,1955
590000,Miles,3081,586,1955
650000,Miles,3081,582,1955
725000,Haughton,3081,577,1955
640000,hockingstuar®,3081,476,1956
885000,Miles,3081,592,1960
613000,Barry,3081,391,1960
855000,Barry,3081,658,1960
650000,Haughton,3081,465,1960
770000,Haughton,3081,762,1960
465000,Ray,3081,413,1960
725000,Haughton,3081,632,1960
1375000,Ray,3081,368,1960
450000,Haughton,3081,418,1960
515500,Barry,3081,331,1960
740000,Barry,3081,627,1960
560000,William,3081,523,1960
631000,Barry,3081,596,1960
550000,Purplebrick,3081,420,1960
950000,Miles,3081,800,1960
770000,Miles,3081,638,1960
1086000,Miles,3081,724,1960
909000,William,3081,585,1960
646250,Ray,3081,616,1965
691000,Haughton,3081,624,1965
360000,Miles,3081,89,1970
525000,Miles,3081,192,1970
400000,hockingstua,3081,127,1970
440000,Miles,3081,281,1970
890000,hockingstua,3081,596,1972
856000,Miles,3081,722,1975
480000,Ray,3081,338,1980
715000,Barry,3081,521,1990
665000,Jellis,3081,263,1992
526000,Barry,3081,310,1994
575000,Noel,3081,192,1995
620000,Miles,3081,215,2005
565000,Miles,3081,201,2007
605000,Harcourts,3081,166,2008
720000,McGrath,3081,231,2012
600000,Fletchers,3081,251,2012
706750,Nelson,3081,250,2012
370000,Miles,3081,100,2013
1587500,Miles,3081,599,2013
630000,Miles,3081,0,2015
625000,Ray,3082,628,0
663500,Millership,3082,991,0
610000,Ray,3082,560,0
732000,Harcourts,3082,808,1980
421000,Ray,3082,257,1985
556500,LJ,3082,526,1985
720000,Harcourts,3082,649,1985
460000,Love,3082,241,2000
722500,Ray,3082,643,2001
428000,Ray,3082,389,2005
865000,Ray,3082,612,2013
690000,Nelson,3083,513,0
769000,Barry,3083,662,0
796000,Barry,3083,534,0
1250000,Ray,3083,544,0
680000,Ray,3083,539,0
687000,Ray,3083,559,0
780000,Barry,3083,546,0
682000,Ray,3083,583,0
805000,Barry,3083,669,0
690000,Barry,3083,556,0
731000,Ray,3083,640,0
705500,ASL,3083,770,1950
980000,Barry,3083,907,1960
488000,Ray,3083,260,1961
800001,Purplebrick,3083,467,1970
607500,Barry,3083,468,1970
380000,Barry,3083,128,1970
610000,Ray,3083,465,1970
1000000,Ray,3083,544,2000
480000,Darren,3083,218,2004
755000,Ray,3083,300,2014
915000,Miles,3084,419,0
2270000,Miles,3084,1143,0
675000,Miles,3084,247,0
1115000,Miles,3084,592,0
1003000,Nelson,3084,619,0
1140000,Miles,3084,863,0
810000,Miles,3084,667,0
940000,Miles,3084,581,0
1160000,Barry,3084,613,0
1150000,Miles,3084,672,0
1380000,Fletchers,3084,607,0
630000,Miles,3084,86,0
1340000,Darren,3084,600,0
1362000,Miles,3084,635,0
1076000,Miles,3084,674,0
830000,Miles,3084,1180,0
655000,hockingstua,3084,175,0
1031000,Miles,3084,570,0
808000,Miles,3084,255,0
690000,Miles,3084,4497,0
595000,Miles,3084,88,0
1000000,Miles,3084,422,0
579000,Nelson,3084,4497,0
1705000,Barry,3084,1547,0
915000,Miles,3084,769,0
1085000,Barry,3084,599,0
940000,Miles,3084,574,0
1042500,Miles,3084,648,0
440000,Barry,3084,416,0
775000,Miles,3084,586,0
895000,Barry,3084,648,0
1102500,Miles,3084,659,0
820000,Nelson,3084,555,0
1080000,Miles,3084,676,0
920250,Nelson,3084,558,0
910000,Miles,3084,626,0
990000,Miles,3084,276,0
710000,Buckingham,3084,174,0
1720000,Miles,3084,1215,0
1000000,Barry,3084,826,0
780000,Miles,3084,239,0
1200000,Miles,3084,757,0
1610000,Bekdon,3084,1613,0
515000,Nelson,3084,73,0
635000,Fletchers,3084,203,0
860000,Miles,3084,583,0
1245000,Nelson,3084,911,0
633000,Miles,3084,210,0
720000,hockingstua,3084,604,0
1051000,Nelson,3084,651,0
1155000,Miles,3084,608,0
971000,Miles,3084,608,0
2850000,Miles,3084,1777,0
1455000,Barry,3084,836,1905
2530000,Miles,3084,1850,1910
1901000,Nelson,3084,963,1925
2710000,Miles,3084,1001,1930
1930000,Miles,3084,939,1930
2600000,Nelson,3084,871,1937
1401000,Nelson,3084,580,1940
620000,Miles,3084,454,1940
1020000,Fletchers,3084,843,1940
2012000,Nelson,3084,597,1940
1650000,Miles,3084,724,1940
725000,Buckingham,3084,336,1945
852000,Nelson,3084,776,1946
1230000,Nelson,3084,630,1950
1155000,Fletchers,3084,780,1950
1125000,Ray,3084,0,1950
1195000,Miles,3084,662,1950
1115000,Miles,3084,642,1950
1110000,Nelson,3084,600,1950
1005000,Darren,3084,696,1950
908000,Miles,3084,692,1950
1021000,Nelson,3084,782,1950
1270000,Fletchers,3084,604,1950
821000,Nelson,3084,403,1950
1050000,Miles,3084,1016,1950
2050000,Miles,3084,723,1950
1400000,Miles,3084,827,1952
750000,Nelson,3084,577,1955
515000,Ray,3084,606,1955
1816000,Nelson,3084,846,1955
1750000,Nelson,3084,707,1956
940000,Nelson,3084,541,1960
750000,Nelson,3084,112,1960
1220000,Miles,3084,858,1960
870000,Nelson,3084,698,1960
820000,Morrison,3084,628,1960
730000,Miles,3084,865,1960
1010000,Miles,3084,669,1960
945000,Miles,3084,625,1960
867000,Nelson,3084,355,1960
1020000,Miles,3084,927,1960
1101500,Nelson,3084,629,1960
2309000,Nelson,3084,1177,1960
1601000,Miles,3084,872,1960
1375000,Miles,3084,639,1965
452000,Nelson,3084,0,1965
1450000,Miles,3084,952,1967
600000,Miles,3084,145,1970
420000,Miles,3084,158,1970
770000,Barry,3084,577,1970
880000,Buckingham,3084,704,1970
890000,Miles,3084,583,1970
780000,Barry,3084,627,1970
2550000,Miles,3084,1484,1970
600000,Miles,3084,112,1970
525000,Miles,3084,79,1970
540000,William,3084,153,1972
546500,Miles,3084,132,1972
705000,Miles,3084,182,1973
475000,Stockdale,3084,247,1974
920000,Miles,3084,834,1975
765000,Ray,3084,608,1975
546000,Miles,3084,177,1975
1190000,Miles,3084,0,1975
1050000,Nelson,3084,660,1977
1025000,Nelson,3084,531,1978
615000,Miles,3084,190,1980
610000,Philip,3084,152,1980
490000,Purplebrick,3084,187,1980
895000,Miles,3084,700,1980
555000,Miles,3084,197,1980
618000,Miles,3084,151,1980
430000,hockingstua,3084,164,1980
620000,Fletchers,3084,215,1985
1100000,Holland,3084,555,1988
550000,hockingstua,3084,235,1990
960000,Miles,3084,656,1990
531000,Nelson,3084,83,1990
556000,Ray,3084,195,1995
781000,Miles,3084,137,2000
828000,Miles,3084,264,2000
560000,Miles,3084,213,2000
905000,Miles,3084,331,2001
601000,Barry,3084,217,2006
1271000,Fletchers,3084,330,2008
915000,Nelson,3084,0,2008
690000,Miles,3084,110,2010
850000,Fletchers,3084,285,2010
600000,Miles,3084,169,2010
585000,Barry,3084,0,2012
1012000,Fletchers,3084,323,2015
1030000,Miles,3084,649,2017
984000,Darren,3085,552,0
721500,Darren,3085,594,0
800000,Darren,3085,660,0
720000,Buckingham,3085,535,0
793000,Barry,3085,592,0
700000,Barry,3085,530,0
1060000,Buckingham,3085,627,1960
710000,Miles,3085,616,1960
650000,hockingstua,3085,706,1970
840000,Barry,3085,761,1970
602500,Ray,3085,586,1970
753000,Barry,3085,536,1975
810000,Buckingham,3085,568,1975
721000,Barry,3085,687,1978
720000,Barry,3085,555,1978
742000,Barry,3085,614,1978
915000,Barry,3085,531,1990
731000,hockingstuar ,3085,566,1991
936000,Buckingham,3085,587,1994
953000,Fletchers,3085,551,1997
1670000,Barry,3085,617,2012
830000,Miles,3087,696,0
1010000,Buckingham,3087,700,0
895000,Barry,3087,775,0
715000,Barry,3087,312,0
677500,Buckingham,3087,245,0
952000,Barry,3087,729,0
880000,Barry,3087,555,0
838000,Barry,3087,828,0
342500,Miles,3087,0,0
601000,Darren,3087,653,0
632000,Darren,3087,650,0
485000,Stockdale,3087,184,0
711000,Barry,3087,658,0
808000,Darren,3087,265,0
725000,Buckingham,3087,545,0
706000,Ray,3087,581,0
785000,Barry,3087,0,0
1000000,Buckingham,3087,739,0
932500,Miles,3087,585,1950
1040000,Buckingham,3087,903,1950
582000,Ken,3087,302,1950
761000,LJ,3087,696,1956
860500,Barry,3087,767,1960
922000,Barry,3087,798,1960
662000,Buckingham,3087,605,1960
537000,Barry,3087,327,1960
741000,Buckingham,3087,671,1960
740000,Buckingham,3087,591,1960
645000,Ray,3087,355,1966
826000,Barry,3087,545,1970
701000,Barry,3087,762,1970
702000,Buckingham,3087,604,1970
600000,Barry,3087,605,1970
581000,Barry,3087,567,1970
660000,Ken,3087,583,1970
549000,Darren,3087,0,1980
835000,Barry,3087,447,1997
627500,Barry,3087,319,2000
800000,hockingstua,3087,595,2000
671000,Barry,3087,280,2002
655000,Barry,3087,253,2005
1171000,Buckingham,3087,670,2010
690000,Buckingham,3087,308,2015
730000,Morrison,3088,563,0
1326000,Nelson,3088,1020,0
760000,Barry,3088,570,0
990000,Darren,3088,562,0
895000,Morrison,3088,1036,1954
1050000,Morrison,3088,616,1960
817000,Ray,3088,610,1970
925000,Nelson,3088,1070,1980
880000,Barry,3088,789,1980
637000,Morrison,3088,318,1980
710500,Barry,3088,598,1985
695000,Darren,3088,208,2000
840000,Barry,3088,509,2000
621000,Mason,3089,610,1939
800000,Barry,3093,864,0
880000,Barry,3093,725,0
755000,Buckingham,3094,848,0
960000,Fletchers,3094,1285,0
655000,Ray,3094,382,1970
569000,Nelson,3094,280,1987
810000,Mason,3095,838,0
755000,Morrison,3095,214,0
840000,Barry,3095,903,0
842000,Morrison,3095,960,0
975000,Morrison,3095,1005,0
975000,Morrison,3095,841,0
1065000,Barry,3095,816,1966
861000,Morrison,3095,781,1970
805000,Barry,3095,848,1979
890000,Buckingham,3095,786,1980
967500,Morrison,3095,768,1985
977500,Morrison,3095,1004,1985
3001000,Woodards,3101,784,0
600000,Nelson,3101,847,0
1995000,Nelson,3101,482,0
1375000,Jellis,3101,325,0
912500,Domain,3101,239,0
758000,Jellis,3101,901,0
2425000,Marshall,3101,520,0
1965000,hockingstua,3101,813,0
2150000,Marshall,3101,543,0
3160000,Marshall,3101,811,0
468000,hockingstua,3101,0,0
700000,Jellis,3101,0,0
3065000,Kay,3101,773,0
891000,Jellis,3101,121,0
1211000,Nelson,3101,633,0
730000,RT,3101,0,0
2245000,Jellis,3101,627,0
1290000,Christopher,3101,321,0
1725000,Jellis,3101,709,0
1410000,Nelson,3101,442,0
1000000,Fletchers,3101,317,0
1410000,Fletchers,3101,519,0
557000,Nelson,3101,0,0
2800000,Kay,3101,919,0
720000,Jellis,3101,0,0
1275000,Jellis,3101,381,0
2240000,Jellis,3101,820,0
2075000,Kay,3101,764,0
2513000,Nelson,3101,832,0
2117000,Fletchers,3101,520,0
1507000,Jellis,3101,667,0
525000,Fletchers,3101,0,0
1950000,Marshall,3101,596,0
1668000,Caine,3101,289,0
515000,hockingstua,3101,743,0
2850000,RT,3101,815,0
1875000,Noel,3101,426,0
2200000,Marshall,3101,735,0
820000,Marshall,3101,0,0
599000,Christopher,3101,0,0
650000,Fletchers,3101,0,0
1690000,RT,3101,358,0
1528500,Fletchers,3101,375,0
520000,Jellis,3101,0,0
562500,Reach,3101,0,0
4800000,Jellis,3101,697,0
690000,McGrath,3101,111,1872
1410000,Jellis,3101,304,1885
2250000,Marshall,3101,741,1890
2425000,Jellis,3101,534,1890
2850000,Marshall,3101,690,1890
1975000,Kay,3101,531,1890
2625000,Marshall,3101,717,1890
6500000,Jellis,3101,1334,1890
1326000,Nelson,3101,405,1890
515000,Marshall,3101,0,1900
2800000,Marshall,3101,920,1900
1440000,Kay,3101,298,1900
2450000,Jellis,3101,1012,1900
2315000,Marshall,3101,364,1900
1800000,Jellis,3101,336,1910
2875000,Jellis,3101,1065,1910
2460000,Marshall,3101,737,1910
1905000,Abercromby',3101,591,1910
2600000,Marshall,3101,320,1920
2310000,Walsh,3101,782,1920
2770000,Marshall,3101,1197,1927
2590000,Marshall,3101,660,1928
2265000,Jellis,3101,650,1930
4850000,Caine,3101,957,1930
2550000,Jellis,3101,603,1930
4350000,Marshall,3101,853,1930
1100000,Jellis,3101,0,1935
3550000,Jellis,3101,992,1935
3175000,Marshall,3101,769,1940
1800000,Kay,3101,586,1940
1331000,Nelson,3101,424,1940
1575000,Marshall,3101,397,1940
1500000,Marshall,3101,857,1941
1565000,Jellis,3101,535,1947
882000,Marshall,3101,0,1950
1312000,RT,3101,687,1955
2600000,hockingstua,3101,674,1959
797000,Jellis,3101,964,1960
672000,Nelson,3101,710,1960
630000,Lindellas,3101,1037,1960
736000,Marshall,3101,964,1960
643000,Jellis,3101,0,1960
820000,Noel,3101,826,1960
3650000,Jellis,3101,1353,1960
765000,Marshall,3101,0,1960
610000,hockingstua,3101,0,1960
890000,Jellis,3101,89,1965
672000,RT,3101,0,1966
610000,Nelson,3101,745,1968
610000,Nelson,3101,745,1968
3800000,Jellis,3101,609,1970
620000,hockingstua,3101,0,1970
972500,Jellis,3101,0,1970
478000,Fletchers,3101,0,1970
580000,Nelson,3101,0,1970
800000,LITTLE,3101,848,1970
890000,Jellis,3101,0,1970
831000,Noel,3101,0,1970
1490000,Nelson,3101,597,1970
630000,Marshall,3101,91,1970
942000,hockingstua,3101,0,1975
590000,Jellis,3101,0,1975
2286000,Jellis,3101,712,1975
3280000,Marshall,3101,480,1979
752000,hockingstua,3101,0,1980
732000,Nelson,3101,904,1980
955000,Marshall,3101,140,1980
672000,Nelson,3101,0,1980
588000,Jellis,3101,0,1982
2350000,Jellis,3101,861,1983
2130000,Jellis,3101,649,1985
2560000,Jellis,3101,670,1990
1635000,Jellis,3101,396,1990
2600000,Kay,3101,700,1992
707500,Jellis,3101,124,1992
551000,Jellis,3101,0,1992
1330000,Jellis,3101,205,1995
1476000,Jellis,3101,288,1997
1450000,Jellis,3101,247,1998
1420000,Marshall,3101,275,1999
1950000,Kay,3101,400,2000
395000,Jellis,3101,0,2005
480000,RT,3101,0,2005
835000,Hall,3101,247,2007
4005000,Marshall,3101,800,2009
1750000,hockingstua,3101,641,2010
4515000,Marshall,3101,800,2012
1878000,Jellis,3101,392,2015
2550000,Marshall,3101,597,2016
1910000,Bekdon,3101,277,2016
1975000,Marshall,3102,677,0
1205000,hockingstua,3102,270,0
1770000,Fletchers,3102,698,0
1110000,Fletchers,3102,0,0
3028000,Jellis,3102,696,0
1880000,Jellis,3102,836,0
1300000,Nelson,3102,378,0
1850000,Nelson,3102,787,0
1610000,Jellis,3102,763,0
1750000,Jellis,3102,650,0
2490000,Marshall,3102,712,0
1315000,Nelson,3102,458,1930
1750000,Jellis,3102,611,1930
1315000,Nelson,3102,458,1930
1830000,Marshall,3102,596,1930
1615000,Nelson,3102,702,1933
2260000,Jellis,3102,753,1937
2175000,Jellis,3102,691,1940
1920000,Jellis,3102,672,1940
1950000,hockingstua,3102,711,1940
2162000,Jellis,3102,794,1950
1402000,Nelson,3102,422,1950
2100000,Nelson,3102,695,1950
2081000,Nelson,3102,948,1960
605000,Nelson,3102,0,1960
1300000,Noel,3102,730,1968
862000,Jellis,3102,1011,1970
590000,Jellis,3102,838,1970
620000,Nelson,3102,0,1970
1260000,Lindellas,3102,284,1990
1350000,Nelson,3102,414,2005
1963000,Noel,3102,426,2010
1620000,Fletchers,3102,248,2012
2180000,Jellis,3103,646,0
1810000,Noel,3103,400,0
1475000,Jellis,3103,380,0
1670000,Fletchers,3103,534,0
825000,Biggin,3103,288,0
1380000,Barry,3103,548,0
1010000,Marshall,3103,1611,0
3900000,Jellis,3103,0,0
1912000,Fletchers,3103,844,0
2950000,Jellis,3103,650,0
4000000,RT,3103,1437,0
1385000,Jellis,3103,190,0
2810000,Jellis,3103,1468,0
2275000,Jellis,3103,842,0
1801000,Noel,3103,583,0
2665000,Jellis,3103,674,0
2900000,Marshall,3103,596,0
3400000,Jellis,3103,739,0
3000000,Jellis,3103,671,0
1910000,Jellis,3103,697,0
2120000,Jellis,3103,651,0
2250000,Jellis,3103,832,0
2020000,Marshall,3103,611,0
1860000,Marshall,3103,671,0
700000,Noel,3103,104,0
3600000,Marshall,3103,678,0
3180000,Kay,3103,1148,0
390000,Jellis,3103,740,0
2130000,Jellis,3103,664,0
1255000,Noel,3103,308,0
605000,Marshall,3103,0,0
2330000,Marshall,3103,853,0
812000,Jellis,3103,206,0
1215000,Jellis,3103,0,0
3250000,hockingstua,3103,651,0
2200000,North,3103,651,0
3290000,Jellis,3103,1007,1910
2100000,Marshall,3103,659,1920
3270000,Fletchers,3103,935,1927
3401000,Jellis,3103,706,1930
2000000,hockingstua,3103,739,1930
2550000,Marshall,3103,642,1930
1850000,Fletchers,3103,1015,1930
1700000,Marshall,3103,672,1935
4000000,Jellis,3103,2051,1935
2380000,Ray,3103,752,1938
1100000,hockingstua,3103,259,1940
1900000,Mandy,3103,665,1940
2410000,Fletchers,3103,685,1940
1750000,Jellis,3103,613,1943
1800000,Jellis,3103,577,1948
1850000,Fletchers,3103,607,1950
460000,Jellis,3103,0,1950
730000,hockingstua,3103,130,1960
2450000,Marshall,3103,981,1960
650000,Jellis,3103,0,1960
625000,Jellis,3103,115,1960
760000,Christopher,3103,121,1960
526000,hockingstuar®,3103,0,1960
500000,Marshall,3103,0,1960
700000,Marshall,3103,188,1970
805000,Noel,3103,209,1975
1140000,Nelson,3103,175,1976
806000,Noel,3103,122,1977
755000,Noel,3103,213,1980
1800000,Marshall,3103,380,1980
2188000,Marshall,3103,752,1981
1053000,Fletchers,3103,231,1985
2125000,Jellis,3103,699,1985
2400000,RW,3103,744,1985
1800000,Marshall,3103,715,1985
754000,Marshall,3103,87,1990
1472000,Noel,3103,306,1995
905000,Kay,3103,281,1995
2730000,RT,3103,674,1997
1070000,Philip,3103,206,1998
1255000,Noel,3103,208,2000
2800000,Marshall,3103,678,2001
1367000,Jellis,3103,219,2003
1680000,Fletchers,3103,329,2005
2250000,Noel,3103,600,2006
3050000,RT,3103,613,2009
3020000,Jellis,3103,715,2009
1400000,Noel,3103,241,2009
2570000,RT,3103,715,2009
1500000,Noel,3103,404,2011
635000,Fletchers,3103,0,2014
2100000,hockingstua,3103,678,2016
1750000,Ascend,3103,453,2016
1500000,Fletchers,3104,943,0
1490000,Marshall,3104,703,0
1926000,Fletchers,3104,639,0
2444000,Fletchers,3104,1011,0
1420000,hockingstua,3104,0,0
3100000,hockingstuar,3104,616,0
1593000,Fletchers,3104,598,0
1050000,Ray,3104,200,0
2160000,Noel,3104,860,0
1670000,hockingstua,3104,818,0
1630000,Jellis,3104,677,0
2000000,RT,3104,627,0
1922000,hockingstuar,3104,696,0
1225000,Fletchers,3104,282,0
2155000,Jellis,3104,620,0
2000000,Kay,3104,75100,0
1550000,Fletchers,3104,942,0
1520000,Jellis,3104,622,0
1500000,hockingstua,3104,605,0
1830000,Fletchers,3104,493,0
1600000,Marshall,3104,760,0
1900000,hockingstua,3104,691,0
1389000,Jellis,3104,701,0
1137000,Fletchers,3104,349,0
2900000,Jellis,3104,917,0
1550000,Noel,3104,707,0
1800000,hockingstua,3104,809,0
1350000,Nelson,3104,467,0
1670000,Jellis,3104,1042,0
1712000,Fletchers,3104,639,0
2170000,Fletchers,3104,1040,0
3000000,Nelson,3104,1247,0
980000,Fletchers,3104,542,0
1300000,Marshall,3104,464,0
2070000,Jellis,3104,1138,0
1350000,Jellis,3104,815,0
1670000,Marshall,3104,689,0
860000,hockingstua,3104,204,0
1400000,Noel,3104,694,0
1050000,Fletchers,3104,244,0
1400000,hockingstua,3104,714,0
1480000,Marshall,3104,992,0
1400000,Jellis,3104,283,0
1500000,Jellis,3104,610,0
1505000,hockingstuar,3104,724,0
1750000,Ray,3104,667,0
1570000,Jellis,3104,546,0
2550000,Fletchers,3104,847,0
2000000,R&H,3104,772,0
1350000,Barry,3104,942,0
1080000,Jellis,3104,253,0
1818000,Fletchers,3104,722,1930
1702000,Jellis,3104,715,1939
2100000,Jellis,3104,949,1940
1750000,Noel,3104,854,1948
2050000,Jellis,3104,1138,1950
700000,Marshall,3104,350,1950
1660000,hockingstua,3104,737,1950
560000,hockingstua,3104,0,1950
1250000,Marshall,3104,644,1950
2205000,Fletchers,3104,1010,1950
1720000,Marshall,3104,869,1950
1903000,Noel,3104,713,1950
1480000,Jellis,3104,605,1950
2000000,Fletchers,3104,1002,1950
1500000,hockingstua,3104,800,1950
1450000,Jellis,3104,665,1950
2205000,RW,3104,750,1950
2251000,Marshall,3104,888,1950
1500000,Jellis,3104,778,1950
1575000,Noel,3104,645,1953
1900000,Noel,3104,667,1955
1770000,Fletchers,3104,720,1955
1920000,Marshall,3104,900,1955
1750000,RW,3104,710,1955
2200000,Noel,3104,900,1955
2614000,Fletchers,3104,772,1955
1900000,Fletchers,3104,642,1955
1905000,Noel,3104,647,1955
1836000,Jellis,3104,939,1957
1825000,Fletchers,3104,736,1958
1890000,Jellis,3104,636,1960
2150000,Noel,3104,730,1960
1651000,Nelson,3104,657,1960
1320000,Noel,3104,635,1960
1700000,Jellis,3104,754,1960
1530000,hockingstua,3104,701,1960
1900000,One,3104,587,1960
1620000,Jellis,3104,654,1960
2525000,Jellis,3104,1235,1960
1700000,Fletchers,3104,763,1960
1800000,Fletchers/O,3104,587,1960
1750000,Kay,3104,673,1960
3230000,Jellis,3104,1135,1960
1875000,Fletchers,3104,842,1961
1275000,Fletchers,3104,226,1965
1572000,hockingstuarØ,3104,662,1965
3690000,RW,3104,624,1967
691500,Fletchers,3104,0,1968
682000,hockingstua,3104,140,1970
3200000,Jellis,3104,836,1970
1725000,Marshall,3104,627,1970
735000,Christopher,3104,1075,1970
1950000,Fletchers,3104,665,1970
1388800,Jellis,3104,517,1970
2130000,RW,3104,1274,1970
1900000,Fletchers,3104,808,1974
1675000,Fletchers,3104,667,1974
685000,Jellis,3104,177,1975
1560000,RT,3104,845,1980
1850000,Jellis,3104,619,1990
2910000,Marshall,3104,1070,1992
1740000,Jellis,3104,610,1993
800000,hockingstua,3104,196,1994
1040000,Fletchers,3104,250,1995
1260000,hockingstua,3104,458,1997
1315000,hockingstua,3104,260,2000
1038000,Christopher,3104,207,2003
3360000,Assisi,3104,904,2003
1150000,Christopher,3104,207,2003
2575000,Jellis,3104,657,2006
2600000,Barry,3104,637,2008
1335000,Fletchers,3104,368,2009
1557000,RT,3104,292,2010
1238000,Fletchers,3104,186,2010
1265000,hockingstua,3104,347,2011
1230000,Noel,3104,310,2012
4000000,Marshall,3104,1364,2013
1750000,Jellis,3104,705,2013
3250000,Jellis,3104,886,2013
1680000,Noel,3104,362,2014
3300000,hockingstua,3104,760,2015
1100000,Barry,3105,711,0
1320000,Jellis,3105,902,0
1160000,Barry,3105,603,0
1060000,Fletchers,3105,631,0
1207000,Barry,3105,607,0
1360000,Parkes,3105,746,0
794000,Barry,3105,353,0
760000,Jellis,3105,411,0
1540000,Jellis,3105,780,0
1063000,Jellis,3105,602,0
1060000,Jellis,3105,609,0
1351000,Jellis,3105,740,0
833000,Philip,3105,359,0
1140000,hockingstua,3105,554,0
1244000,Fletchers,3105,530,0
812500,Barry,3105,421,0
980000,Fletchers,3105,551,0
976000,Barry,3105,701,0
1250000,Barry,3105,732,0
890000,Fletchers,3105,559,0
1280000,Barry,3105,732,0
1300000,Jellis,3105,604,0
1400000,Barry,3105,770,0
1002000,Jellis,3105,650,0
1401000,Ray,3105,617,0
1127000,Jellis,3105,631,0
980000,Barry,3105,701,0
1336000,Barry,3105,736,0
1110000,Barry,3105,562,0
990000,Barry,3105,585,1950
1730000,RT,3105,564,1955
1235000,Jellis,3105,556,1957
1075000,Jellis,3105,604,1960
1085000,Barry,3105,1124,1960
1250000,Jellis,3105,315,1960
880000,Barry,3105,514,1960
1300000,Jellis,3105,717,1960
903000,Barry,3105,591,1965
1050000,Fletchers,3105,728,1965
905000,Barry,3105,401,1965
1340000,Barry,3105,775,1965
1100000,Barry,3105,709,1970
599900,Barry,3105,135,1970
1000000,hockingstua,3105,672,1970
1320000,Jellis,3105,411,1970
1225000,Ray,3105,723,1970
1260000,Barry,3105,730,1971
1100000,Barry,3105,693,1975
990000,Barry,3105,602,1975
1490000,Fletchers,3105,796,1975
1303000,Barry,3105,670,1980
1300000,McGrath,3105,744,1985
787000,Barry,3105,306,1985
1302000,Barry,3105,475,1996
1475000,Barry,3105,617,1998
860000,Jellis,3105,0,1999
910000,Barry,3105,190,2000
851000,Jellis,3105,385,2000
1505000,Jellis,3105,410,2012
975000,Fletchers,3105,632,2013
2000000,Barry,3106,457,0
1350000,Jellis,3106,809,1975
1775000,Jellis,3107,501,0
1302000,Ray,3107,650,0
1180000,Philip,3107,655,0
1385000,Barry,3107,745,0
1181000,Parkes,3107,805,0
1370000,Barry,3107,743,0
950000,hockingstua,3107,306,0
1503500,Noel,3107,907,0
1358500,Barry,3107,742,0
838000,Barry,3107,467,0
2025000,Jellis,3107,796,0
1222000,Fletchers,3107,732,0
1070000,Jellis,3107,637,0
940000,Jellis,3107,661,0
1155000,Barry,3107,770,0
975000,Fletchers,3107,953,0
982000,Barry,3107,652,0
766000,Barry,3107,226,0
1325000,Fletchers,3107,740,0
1120000,Barry,3107,636,0
1065000,Ray,3107,664,0
1150000,Barry,3107,668,0
641000,Jellis,3107,349,0
1257000,Barry,3107,706,0
1050000,Barry,3107,728,0
1098000,Philip,3107,649,0
1150000,Ray,3107,649,0
1509000,Barry,3107,812,1960
870000,Barry,3107,826,1960
1220000,Jellis,3107,720,1960
903000,Barry,3107,618,1960
1050000,Philip,3107,727,1960
1002000,Barry,3107,799,1960
1053000,Ray,3107,726,1960
1210000,Barry,3107,794,1960
1290000,Barry,3107,900,1960
1200000,Jellis,3107,730,1960
1240000,Barry,3107,673,1965
1020000,Barry,3107,652,1965
1209000,Barry,3107,770,1965
1101000,Barry,3107,643,1965
1010000,Barry,3107,751,1968
1705000,hockingstuar≤,3107,968,1970
1118000,Philip,3107,705,1970
1100000,Barry,3107,654,1970
1211000,Philip,3107,875,1970
1000000,hockingstua,3107,728,1970
1280000,Jellis,3107,681,1970
1051000,Jellis,3107,962,1970
790000,Mason,3107,671,1970
1165000,Barry,3107,673,1972
950000,Barry,3107,700,1973
990000,Barry,3107,652,1973
650000,RT,3107,327,1975
1182500,Barry,3107,650,1975
725000,Barry,3107,465,1975
1201000,Zahn,3107,657,1978
755000,Barry,3107,265,1980
920000,Barry,3107,678,1980
678000,Barry,3107,340,1980
1710000,Barry,3107,666,1980
1421000,Barry,3107,650,1980
742500,Philip,3107,313,1980
945000,Jellis,3107,675,1985
1650000,Jellis,3107,673,2005
750000,hockingstua,3107,800,2006
940000,Jellis,3107,281,2011
1010000,Jellis,3107,332,2013
1500000,Jellis,3107,420,2013
2080000,Barry,3107,646,2016
885000,Barry,3108,493,0
1202000,Barry,3108,403,0
1370000,Jellis,3108,768,0
1285000,Ray,3108,645,0
840000,Philip,3108,0,0
1955000,Jellis,3108,1033,0
1545000,Ray,3108,647,0
1880000,Barry,3108,814,0
1700000,Barry,3108,820,0
1542000,Barry,3108,980,0
888000,Jellis,3108,192,0
900000,Barry,3108,385,0
826000,Assisi,3108,192,0
1020000,hockingstua,3108,725,0
990000,Barry,3108,746,0
735000,Ray,3108,302,0
1322000,Jellis,3108,729,0
1474000,Barry,3108,753,0
958000,Parkes,3108,0,0
1460000,Parkes,3108,840,0
1510000,Barry,3108,659,0
522500,Noel,3108,145,0
1180000,Barry,3108,657,0
1310000,Darren,3108,1157,0
655000,Jellis,3108,0,0
1200000,ASL,3108,657,0
1300000,Barry,3108,657,0
2000000,Barry,3108,507,0
1250000,Barry,3108,780,0
400000,Ross,3108,0,0
920000,Ray,3108,655,0
1535000,Ray,3108,681,0
1461800,Jellis,3108,660,0
855000,Barry,3108,242,0
